feature_name, count
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_1.0__ql_0.6;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_1.0__ql_0.6;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_1.0__ql_0.8;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_1.0__ql_0.8;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_1.0__ql_0.8;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_1.0__ql_0.8;222
ts__fft_coefficient__attr_"real"__coeff_0;222
ts__fft_coefficient__attr_"real"__coeff_1;222
ts__fft_coefficient__attr_"real"__coeff_2;222
ts__fft_coefficient__attr_"real"__coeff_3;222
ts__fft_coefficient__attr_"real"__coeff_4;222
ts__fft_coefficient__attr_"real"__coeff_5;222
ts__fft_coefficient__attr_"real"__coeff_6;222
ts__fft_coefficient__attr_"real"__coeff_7;222
ts__fft_coefficient__attr_"real"__coeff_8;222
ts__fft_coefficient__attr_"real"__coeff_9;222
ts__fft_coefficient__attr_"real"__coeff_10;222
ts__fft_coefficient__attr_"real"__coeff_11;222
ts__fft_coefficient__attr_"real"__coeff_12;222
ts__fft_coefficient__attr_"real"__coeff_13;222
ts__fft_coefficient__attr_"real"__coeff_14;222
ts__fft_coefficient__attr_"real"__coeff_15;222
ts__fft_coefficient__attr_"real"__coeff_16;222
ts__fft_coefficient__attr_"real"__coeff_17;222
ts__fft_coefficient__attr_"real"__coeff_18;222
ts__fft_coefficient__attr_"real"__coeff_19;222
ts__fft_coefficient__attr_"real"__coeff_20;222
ts__fft_coefficient__attr_"real"__coeff_21;222
ts__fft_coefficient__attr_"real"__coeff_22;222
ts__fft_coefficient__attr_"real"__coeff_23;222
ts__fft_coefficient__attr_"real"__coeff_24;222
ts__fft_coefficient__attr_"real"__coeff_25;222
ts__fft_coefficient__attr_"real"__coeff_26;222
ts__fft_coefficient__attr_"real"__coeff_27;222
ts__fft_coefficient__attr_"real"__coeff_28;222
ts__fft_coefficient__attr_"real"__coeff_29;222
ts__fft_coefficient__attr_"real"__coeff_30;222
ts__fft_coefficient__attr_"real"__coeff_31;222
ts__fft_coefficient__attr_"real"__coeff_32;222
ts__fft_coefficient__attr_"real"__coeff_33;222
ts__fft_coefficient__attr_"real"__coeff_34;222
ts__fft_coefficient__attr_"real"__coeff_35;222
ts__fft_coefficient__attr_"real"__coeff_36;222
ts__fft_coefficient__attr_"real"__coeff_37;222
ts__fft_coefficient__attr_"real"__coeff_38;222
ts__fft_coefficient__attr_"real"__coeff_39;222
ts__fft_coefficient__attr_"real"__coeff_40;222
ts__fft_coefficient__attr_"real"__coeff_41;222
ts__fft_coefficient__attr_"real"__coeff_42;222
ts__fft_coefficient__attr_"real"__coeff_43;222
ts__fft_coefficient__attr_"real"__coeff_44;222
ts__fft_coefficient__attr_"real"__coeff_45;222
ts__fft_coefficient__attr_"real"__coeff_46;222
ts__fft_coefficient__attr_"real"__coeff_47;222
ts__fft_coefficient__attr_"real"__coeff_48;222
ts__fft_coefficient__attr_"real"__coeff_49;222
ts__fft_coefficient__attr_"real"__coeff_50;222
ts__fft_coefficient__attr_"real"__coeff_51;222
ts__fft_coefficient__attr_"real"__coeff_52;222
ts__fft_coefficient__attr_"real"__coeff_53;222
ts__fft_coefficient__attr_"real"__coeff_54;222
ts__fft_coefficient__attr_"real"__coeff_55;222
ts__fft_coefficient__attr_"real"__coeff_56;222
ts__fft_coefficient__attr_"real"__coeff_57;222
ts__fft_coefficient__attr_"real"__coeff_58;222
ts__fft_coefficient__attr_"real"__coeff_59;222
ts__fft_coefficient__attr_"real"__coeff_60;222
ts__fft_coefficient__attr_"real"__coeff_61;222
ts__fft_coefficient__attr_"real"__coeff_62;222
ts__fft_coefficient__attr_"real"__coeff_63;222
ts__fft_coefficient__attr_"real"__coeff_64;222
ts__fft_coefficient__attr_"real"__coeff_65;222
ts__fft_coefficient__attr_"real"__coeff_66;222
ts__fft_coefficient__attr_"real"__coeff_67;222
ts__fft_coefficient__attr_"real"__coeff_68;222
ts__fft_coefficient__attr_"real"__coeff_69;222
ts__fft_coefficient__attr_"real"__coeff_70;222
ts__fft_coefficient__attr_"real"__coeff_71;222
ts__fft_coefficient__attr_"real"__coeff_72;222
ts__fft_coefficient__attr_"real"__coeff_73;222
ts__fft_coefficient__attr_"real"__coeff_74;222
ts__fft_coefficient__attr_"real"__coeff_75;222
ts__fft_coefficient__attr_"real"__coeff_76;222
ts__fft_coefficient__attr_"real"__coeff_77;222
ts__fft_coefficient__attr_"real"__coeff_78;222
